dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__subsequence_multiplier,param__kernel,param__nu,param__gamma,param__train_fraction
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4789007999934256,0.1971372480608541,0.1338813321065311,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9574706729982634,0.05818937535730585,0.06578947368421052,0.29411764705882354,0.10752688172043011,0.0,0.5987812443804474,15,9734,213,36,0.12903225806451613,0.25882352941176473,0.1722113502935421,1.0,0.07352941176470588,0.7908787897930463,0.9992086652624641,26,0.12903225806451613,0.25882352941176473,0.1722113502935421,,,,,,,,,,
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9723823000094853,0.17142002698449968,0.13927235502897936,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.9580896397968054,0.058504366493024804,0.05603448275862069,0.2549019607843137,0.09187279151943463,0.0,0.5892370920714377,13,9728,219,38,0.11764705882352941,0.25098039215686274,0.16020025031289112,1.0,0.06372549019607843,0.7902837032923826,0.9989223334863051,26,0.11764705882352941,0.25098039215686274,0.16020025031289112,,,,,,,,,,
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,1.164895499998238,0.17586517590260833,0.13351343241745045,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.9589057297795965,0.058838417783840295,0.046511627906976744,0.19607843137254902,0.07518796992481203,0.0,0.5764054731549597,10,9742,205,41,0.10714285714285714,0.2522875816993464,0.15040914404468111,1.0,0.065359477124183,0.7915250491958857,0.9987124875955583,26,0.10714285714285714,0.2522875816993464,0.15040914404468111,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4847009999793954,0.19734077443627168,0.14774379579613223,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9943919898793545,0.34220043419717766,0.10909090909090909,0.9230769230769231,0.1951219512195122,0.34615384615384615,0.6405721618246684,24,9776,196,2,0.038461538461538464,0.9384615384615385,0.0738946093276802,1.0,0.9230769230769231,0.765508328938515,0.9999923061535383,26,0.038461538461538464,0.9384615384615385,0.0738946093276802,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9552014999790117,0.1909862239869871,0.14142390685448528,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.9951710944490728,0.3299328068300955,0.11504424778761062,1.0,0.20634920634920634,0.46153846153846156,0.6152579445504429,26,9772,200,0,0.038461538461538464,1.0,0.07407407407407407,1.0,1.0,0.7644506777461687,1.0,26,0.038461538461538464,1.0,0.07407407407407407,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,1.1789499000296928,0.181325405013702,0.13898867299671774,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.993744021722361,0.3857865076996173,0.11162790697674418,0.9230769230769231,0.1991701244813278,0.46153846153846156,0.5982914240038553,24,9781,191,2,0.045454545454545456,0.9384615384615385,0.08670931058990762,1.0,0.9230769230769231,0.7690347371799942,0.9999923061535383,26,0.045454545454545456,0.9384615384615385,0.08670931058990762,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4783045999938622,0.18174338704929052,0.13690527091209667,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9479811629085131,0.05061369451467175,0.03864734299516908,0.1568627450980392,0.06201550387596899,0.0,0.5924591997855805,8,9748,199,43,0.06060606060606061,0.2627450980392157,0.09849320102903344,1.0,0.0784313725490196,0.7879295665896464,0.9986879728886953,26,0.06060606060606061,0.2627450980392157,0.09849320102903344,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9418973000138067,0.18397892174723543,0.14189207311304564,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.950977435309099,0.05183122460748482,0.032407407407407406,0.13725490196078433,0.052434456928838954,0.0,0.6096551410863723,7,9738,209,44,0.045454545454545456,0.30980392156862746,0.07927747114902157,1.0,0.13725490196078433,0.7875093537225965,0.9978505505022573,26,0.045454545454545456,0.30980392156862746,0.07927747114902157,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,1.1387230000109412,0.1666532474827876,0.12861557731835638,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.9488248501370993,0.05078539328284993,0.04,0.1568627450980392,0.06374501992031872,0.0,0.5524999794378567,8,9755,192,43,0.07142857142857142,0.2627450980392157,0.11232187761944676,1.0,0.0784313725490196,0.7997251950390079,0.9985428458240668,26,0.07142857142857142,0.2627450980392157,0.11232187761944676,,,,,,,,,,
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050,107,insectEPG,noise,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4875383999897167,0.234399913202392,0.10962912512161935,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.8734488869439402,0.027349984137835116,0.0,0.0,0.0,0.0,0.56328728856725,0,9762,185,51,0.0,0.0,0.0,0.0,0.0,0.7528335396809092,0.9616923384676935,26,0.0,0.0,0.0,,,,,,,,,,
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050,107,insectEPG,noise,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9949182000127621,0.20750668313060125,0.11260093270883262,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.9038886490556812,0.029658797070119317,0.0,0.0,0.0,0.0,0.5453094812570991,0,9768,179,51,0.0,0.0,0.0,0.0,0.0,0.7657877944303945,0.9456891378275655,26,0.0,0.0,0.0,,,,,,,,,,
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050,107,insectEPG,noise,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,1.2250468999845907,0.20998358861384733,0.11538171104822943,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.8989881666952495,0.030515523582085285,0.0,0.0,0.0,0.0,0.5561287217585357,0,9759,188,51,0.0,0.0,0.0,0.0,0.0,0.7558195149668232,0.9612922584516903,26,0.0,0.0,0.0,,,,,,,,,,
065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030,65,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5122595999855548,0.23017897296647705,0.1544272284610088,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9238780858705147,0.020373771277531236,0.007633587786259542,0.03225806451612903,0.012345679012345678,0.0,0.6934606583495034,1,9840,130,30,0.030303030303030304,0.22580645161290325,0.0534351145038168,1.0,0.03225806451612903,0.6665959358262646,0.9984904735332919,26,0.030303030303030304,0.22580645161290325,0.0534351145038168,,,,,,,,,,
065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030,65,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9648535000160336,0.25702988890567513,0.15929428345462313,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.9251949396576826,0.02064721837148365,0.0,0.0,0.0,0.0,0.7349127392695445,0,9829,141,31,0.0,0.0,0.0,0.0,0.0,0.6704506854279111,0.9701029897010299,26,0.0,0.0,0.0,,,,,,,,,,
065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030,65,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,1.19980589998886,0.2346006816210451,0.16377650596766455,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.9227003591419419,0.021335613126229752,0.0,0.0,0.0,0.0,0.7259301995240387,0,9835,135,31,0.0,0.0,0.0,0.0,0.0,0.7050254233835876,0.9693030696930307,26,0.0,0.0,0.0,,,,,,,,,,
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558,68,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5004623999702744,0.22981674340522087,0.14503578227361816,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.7867935351480494,0.011569447857578423,0.0,0.0,0.0,0.0,0.6649240902260753,0,9809,138,51,0.0,0.0,0.0,0.0,0.0,0.7827819187025811,0.9680936187237448,26,0.0,0.0,0.0,,,,,,,,,,
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558,68,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9925407999544404,0.23568945826359533,0.15219793663203027,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.7888830409010894,0.01153491631274461,0.0,0.0,0.0,0.0,0.6922832681596861,0,9824,123,51,0.0,0.0,0.0,0.0,0.0,0.7999872332190016,0.9678935787157431,26,0.0,0.0,0.0,,,,,,,,,,
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558,68,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,1.1687302000354975,0.22824792880252992,0.1539498916968545,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.7822340758963684,0.011233164439697163,0.0,0.0,0.0,0.0,0.6900976038930935,0,9821,126,51,0.0,0.0,0.0,0.0,0.0,0.8103672321765941,0.9664932986597319,26,0.0,0.0,0.0,,,,,,,,,,
067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050,67,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4772234999691136,0.25768767413739985,0.1426754036257341,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9147047981754278,0.028305117775536383,0.022727272727272728,0.058823529411764705,0.03278688524590164,0.0,0.6857138850146022,3,9818,129,48,0.07407407407407407,0.2235294117647059,0.11127379209370425,1.0,0.029411764705882353,0.726078549043142,0.9977848510878647,26,0.07407407407407407,0.2235294117647059,0.11127379209370425,,,,,,,,,,
067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050,67,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9447651999653317,0.2662498797303768,0.15289063031608943,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.9205435868928853,0.029976096408547592,0.008403361344537815,0.0196078431372549,0.011764705882352941,0.0,0.724921770678645,1,9829,118,50,0.05263157894736842,0.21568627450980393,0.08461538461538462,1.0,0.0196078431372549,0.7358534732156515,0.9974504704862541,26,0.05263157894736842,0.21568627450980393,0.08461538461538462,,,,,,,,,,
067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050,67,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,1.1524157999665476,0.22061825102645607,0.13954539007838831,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.9266130097359141,0.03243934378025197,0.015267175572519083,0.0392156862745098,0.02197802197802198,0.0,0.639254421261621,2,9818,129,49,0.047619047619047616,0.23137254901960785,0.07898259705488621,1.0,0.0392156862745098,0.7566123911805263,0.9975661799026472,26,0.047619047619047616,0.23137254901960785,0.07898259705488621,,,,,,,,,,
066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,66,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4684251000289805,0.24704458967371418,0.15521408118970886,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.984221203986547,0.08939800501111683,0.11602209944751381,0.8076923076923077,0.2028985507246377,0.0,0.7126868332428408,21,9812,160,5,0.04,0.8461538461538463,0.0763888888888889,1.0,0.8076923076923077,0.6838898166373606,0.9999346023050764,26,0.04,0.8461538461538463,0.0763888888888889,,,,,,,,,,
066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,66,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,0.952566200052388,0.24956536292024487,0.1645570079874816,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.9840823536671912,0.0880029802490324,0.12209302325581395,0.8076923076923077,0.21212121212121213,0.0,0.7432363868826897,21,9821,151,5,0.041666666666666664,0.8461538461538463,0.07942238267148014,1.0,0.8076923076923077,0.6944682541159394,0.9999346023050764,26,0.041666666666666664,0.8461538461538463,0.07942238267148014,,,,,,,,,,
066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,66,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,1.1483005000045523,0.24172277539614076,0.15143735463338365,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.9811664969607208,0.07546465155888443,0.10344827586206896,0.6923076923076923,0.18,0.0,0.6960348392962917,18,9816,156,8,0.0625,0.7538461538461538,0.1154299175500589,1.0,0.6923076923076923,0.707066700696461,0.9998768984566143,26,0.0625,0.7538461538461538,0.1154299175500589,,,,,,,,,,
177_UCR_Anomaly_insectEPG5_3200_8500_8501,177,insectEPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,0.47614310000790283,0.15168728929910638,0.11169555276179777,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9765110712148414,0.006171910281499323,0.004608294930875576,0.5,0.0091324200913242,0.0,0.48677394758449966,1,9810,216,1,0.0010141987829614604,0.6000000000000001,0.002024974687816402,1.0,0.5,0.7466896836323732,0.9999501396090945,26,0.0010141987829614604,0.6000000000000001,0.002024974687816402,,,,,,,,,,
177_UCR_Anomaly_insectEPG5_3200_8500_8501,177,insectEPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9455303999711759,0.14223677151893616,0.11256481048061857,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.9764113305405945,0.006131796690307329,0.004484304932735426,0.5,0.008888888888888889,0.0,0.4799312029607919,1,9804,222,1,0.0014005602240896359,0.6000000000000001,0.0027945971122496508,1.0,0.5,0.7405175821600863,0.9999501396090945,26,0.0014005602240896359,0.6000000000000001,0.0027945971122496508,,,,,,,,,,
177_UCR_Anomaly_insectEPG5_3200_8500_8501,177,insectEPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,1.1745647000498138,0.15378984883984834,0.11636665847925852,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.9744165170556554,0.0056486290707889585,0.004545454545454545,0.5,0.009009009009009009,0.0,0.5028898242776239,1,9807,219,1,0.001176470588235294,0.6000000000000001,0.002348336594911937,1.0,0.5,0.7584975704391341,0.9999501396090945,26,0.001176470588235294,0.6000000000000001,0.002348336594911937,,,,,,,,,,
069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,69,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,0.47134759998880327,0.1956761635118786,0.12540663674182168,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9008078994614004,0.0014746897366465983,0.0,0.0,0.0,0.0,0.5718960737373436,0,9853,173,2,0.0,0.0,0.0,0.0,0.0,0.5189221624537999,0.9994016753091344,26,0.0,0.0,0.0,,,,,,,,,,
069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,69,insectEPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9948803000152111,0.18897998885908296,0.13192214983233805,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.9025034909235987,0.0014956122731935883,0.0,0.0,0.0,0.0,0.5847464383560971,0,9853,173,2,0.0,0.0,0.0,0.0,0.0,0.5271272229664454,0.9994016753091344,26,0.0,0.0,0.0,,,,,,,,,,
