dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__subsequence_multiplier,param__kernel,param__nu,param__gamma,param__train_fraction
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1589873000048101,0.07168538267273018,0.06981331680056632,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9365327446282754,0.07769511042088495,0.09411764705882353,0.32653061224489793,0.1461187214611872,0.14285714285714285,0.28112533307442916,16,7981,154,33,0.10087719298245613,0.2870748299319728,0.14929321827942105,1.0,0.10884353741496597,0.640538568799954,0.9992905519979254,24,0.10087719298245613,0.2870748299319728,0.14929321827942105,20.0,auto,30.0,minkowski,2.0,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09895770001458004,0.09409417872639393,0.08953340436580473,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.8008454272919985,0.05330113780074315,0.08024691358024691,0.2653061224489796,0.12322274881516587,0.14285714285714285,0.36269439182380814,13,7986,149,36,0.03461199294532628,0.30612244897959184,0.06219217514161593,1.0,0.1326530612244898,0.628124886861446,0.9983841043748878,24,0.03461199294532628,0.30612244897959184,0.06219217514161593,10.0,auto,30.0,minkowski,2.0,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.34769870003219694,0.05405820182436469,0.06398202975510041,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.967166313360009,0.2216588568766066,0.2642857142857143,0.7551020408163265,0.3915343915343915,0.2857142857142857,0.2460042910896659,37,8032,103,12,0.08792569659442724,0.5020408163265306,0.14964336967464176,1.0,0.37755102040816324,0.7206046641530512,0.999820456041654,24,0.08792569659442724,0.5020408163265306,0.14964336967464176,50.0,auto,30.0,manhattan,1.0,,,,,
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10037579998606816,0.08166595383187701,0.0813634558569544,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9702904767741145,0.05309258955915289,0.05421686746987952,0.36,0.09424083769633508,0.0,0.3257563214027402,9,8002,157,16,0.047619047619047616,0.344,0.08365758754863813,1.0,0.18,0.5916429648211615,0.9993743890518084,24,0.047619047619047616,0.344,0.08365758754863813,20.0,auto,30.0,minkowski,2.0,,,,,
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08917650004150346,0.09358425346601215,0.07935469799686444,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.5589998774359604,0.006509621674271057,0.0,0.0,0.0,0.0,0.33164834745660543,0,7997,162,25,0.0,0.0,0.0,0.0,0.0,0.5465666974403534,0.9967008797653959,24,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.38800149998860434,0.07380432701263175,0.07794796781205778,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9971614168402991,0.3297731326770911,0.18115942028985507,1.0,0.3067484662576687,0.16,0.30764823044880507,25,8046,113,0,0.05040322580645161,1.0,0.09596928982725528,1.0,1.0,0.6415868006856786,1.0,24,0.05040322580645161,1.0,0.09596928982725528,50.0,auto,30.0,manhattan,1.0,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10714700003154576,0.06959111769437666,0.07737430945414356,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9358855035560628,0.7011702241267235,0.33884297520661155,0.8367346938775511,0.4823529411764706,0.6938775510204082,0.30171404605680735,41,8055,80,8,0.05359477124183007,0.8693877551020408,0.10096537372102435,1.0,0.8367346938775511,0.7360713910633931,0.9998404053703593,24,0.05359477124183007,0.8693877551020408,0.10096537372102435,20.0,auto,30.0,minkowski,2.0,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09659020003164187,0.06333742512843334,0.07340065578384565,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9522170515409606,0.7955413012702222,0.3853211009174312,0.8571428571428571,0.5316455696202531,0.7755102040816326,0.2835393924799703,42,8068,67,7,0.052830188679245285,0.8857142857142857,0.0997128087306146,1.0,0.8571428571428571,0.7557927977615756,0.9998778103616813,24,0.052830188679245285,0.8857142857142857,0.0997128087306146,10.0,auto,30.0,minkowski,2.0,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.41890910000074655,0.0597515955543918,0.07815684861964788,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9509275867691883,0.39191209704238256,0.24666666666666667,0.7551020408163265,0.37185929648241206,0.5510204081632653,0.2942221414133354,37,8022,113,12,0.09375,0.5020408163265306,0.1579961464354528,1.0,0.37755102040816324,0.6515232974910394,0.9996970195702914,24,0.09375,0.5020408163265306,0.1579961464354528,50.0,auto,30.0,manhattan,1.0,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09703760000411421,0.07023474177762323,0.07545801832779749,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.933973884575342,0.06460037687699208,0.08139534883720931,0.2857142857142857,0.12669683257918551,0.08163265306122448,0.2966087967610157,14,7977,158,35,0.05062111801242236,0.3142857142857143,0.08719756838905775,1.0,0.14285714285714285,0.6320486371592898,0.9984726295210166,24,0.05062111801242236,0.3142857142857143,0.08719756838905775,20.0,auto,30.0,minkowski,2.0,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1086557999951765,0.08017427391317813,0.07704056882702029,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.7907354213965857,0.03674183142609745,0.08433734939759036,0.2857142857142857,0.13023255813953488,0.04081632653061224,0.311295980394239,14,7983,152,35,0.04264705882352941,0.3142857142857143,0.07510300176574455,1.0,0.14285714285714285,0.6020235634620594,0.9985561673349692,24,0.04264705882352941,0.3142857142857143,0.07510300176574455,10.0,auto,30.0,minkowski,2.0,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.40395609999541193,0.06287062623534372,0.06996957201309836,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9196241987883045,0.1517432985973099,0.17964071856287425,0.6122448979591837,0.2777777777777778,0.2653061224489796,0.2727793422746388,30,7998,137,19,0.06848072562358276,0.4448979591836735,0.1186918583687892,1.0,0.30612244897959184,0.6703923531236646,0.9995498932710912,24,0.06848072562358276,0.4448979591836735,0.1186918583687892,50.0,auto,30.0,manhattan,1.0,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10855880001327023,0.05824648992285517,0.07156875655682232,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9827954291735133,0.617788458926912,0.2932330827067669,0.7959183673469388,0.42857142857142855,0.6122448979591837,0.27295275959332216,39,8041,94,10,0.04710144927536232,0.8367346938775511,0.08918263197523633,1.0,0.7959183673469388,0.7084431202640031,0.9997506333911863,24,0.04710144927536232,0.8367346938775511,0.08918263197523633,20.0,auto,30.0,minkowski,2.0,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.16427990002557635,0.059350016407257525,0.06415809518137182,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9847271176448453,0.7174193753952761,0.33613445378151263,0.8163265306122449,0.47619047619047616,0.6938775510204082,0.25182430195137295,40,8056,79,9,0.07092198581560284,0.8530612244897959,0.13095648359911025,1.0,0.8163265306122449,0.7526763638006523,0.999798013046861,24,0.07092198581560284,0.8530612244897959,0.13095648359911025,10.0,auto,30.0,minkowski,2.0,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.3522781999781728,0.057243464780999335,0.06964664903327905,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9712052983455213,0.3912750623506281,0.2857142857142857,0.6938775510204082,0.40476190476190477,0.5102040816326531,0.2661834118808365,34,8050,85,15,0.14945054945054945,0.4775510204081633,0.22765576936833823,1.0,0.3469387755102041,0.6622437098006357,0.9995099946136813,24,0.14945054945054945,0.4775510204081633,0.22765576936833823,50.0,auto,30.0,manhattan,1.0,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08956950000720099,0.04168847102021422,0.05286987084441013,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9696022477829485,0.13984672336095164,0.10526315789473684,0.24489795918367346,0.147239263803681,0.22448979591836735,0.2002980835534446,12,8033,102,37,0.03351449275362319,0.2979591836734694,0.06025184871231472,1.0,0.12244897959183673,0.6212694645950164,0.9982930855626708,24,0.03351449275362319,0.2979591836734694,0.06025184871231472,20.0,auto,30.0,minkowski,2.0,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09485839999979362,0.04972097316100464,0.055690323788778084,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9551898448377507,0.11695461525893978,0.1271186440677966,0.30612244897959184,0.17964071856287425,0.20408163265306123,0.2167919445273389,15,8032,103,34,0.07179752066115702,0.28163265306122454,0.1144244477716999,1.0,0.10204081632653061,0.6398584671206322,0.998920242583837,24,0.07179752066115702,0.28163265306122454,0.1144244477716999,10.0,auto,30.0,minkowski,2.0,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.3319288999773562,0.045879713337857765,0.060971696716061216,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9604304905736112,0.19724019882110239,0.21367521367521367,0.5102040816326531,0.30120481927710846,0.2653061224489796,0.2287948034860414,25,8043,92,24,0.12244897959183673,0.3360544217687075,0.1794949433779446,1.0,0.17006802721088435,0.641137387105129,0.999339178486644,24,0.12244897959183673,0.3360544217687075,0.1794949433779446,50.0,auto,30.0,manhattan,1.0,,,,,
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10081640002317727,0.06562028176453504,0.07525933419622127,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9773967361990893,0.6261567069027364,0.3008130081300813,0.7551020408163265,0.43023255813953487,0.5918367346938775,0.29139828435319887,37,8049,86,12,0.039361702127659576,0.8040816326530613,0.07504955082498906,1.0,0.7551020408163265,0.6998192984129255,0.9996409120833084,24,0.039361702127659576,0.8040816326530613,0.07504955082498906,20.0,auto,30.0,minkowski,2.0,,,,,
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08466380002209917,0.05733185461468291,0.06783593872528407,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9851937333015566,0.7261106662467611,0.3228346456692913,0.8367346938775511,0.4659090909090909,0.6326530612244898,0.2608396707905351,41,8049,86,8,0.052564102564102565,0.8693877551020408,0.09913443255668757,1.0,0.8367346938775511,0.7331830496994327,0.9998404053703593,24,0.052564102564102565,0.8693877551020408,0.09913443255668757,10.0,auto,30.0,minkowski,2.0,,,,,
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.3605793999740854,0.05577076606320318,0.0700707096439839,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9650790863364399,0.3777097929406967,0.3017241379310345,0.7142857142857143,0.42424242424242425,0.5510204081632653,0.2659828949951549,35,8054,81,14,0.07760532150776053,0.7714285714285716,0.14102372780182063,1.0,0.7142857142857143,0.6747385563083561,0.9995112414467253,24,0.07760532150776053,0.7714285714285716,0.14102372780182063,50.0,auto,30.0,manhattan,1.0,,,,,
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10900589998345822,0.04301732167925926,0.05347893572192708,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.980198938825684,0.17565263126813965,0.15,0.30612244897959184,0.20134228187919462,0.22448979591836735,0.2034541288450405,15,8050,85,34,0.05755102040816327,0.32244897959183677,0.09766983055305903,1.0,0.15306122448979592,0.6314650537634409,0.9985586610010573,24,0.05755102040816327,0.32244897959183677,0.09766983055305903,20.0,auto,30.0,minkowski,2.0,,,,,
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11233110004104674,0.04561567068103994,0.05559147676827658,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9659947568455778,0.1505779583797144,0.13131313131313133,0.2653061224489796,0.17567567567567569,0.20408163265306123,0.2123901009858697,13,8049,86,36,0.09138486312399358,0.2707482993197279,0.13664750340688578,1.0,0.08843537414965986,0.6714425535906474,0.9986309773176132,24,0.09138486312399358,0.2707482993197279,0.13664750340688578,10.0,auto,30.0,minkowski,2.0,,,,,
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4110173999797553,0.047251252023633276,0.06361859523252097,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9699007814557907,0.20464649831829898,0.23076923076923078,0.4897959183673469,0.3137254901960784,0.3469387755102041,0.2381070377211962,24,8055,80,25,0.14629629629629629,0.33061224489795915,0.20283699183770504,1.0,0.16326530612244897,0.6648062119332281,0.9993354379875118,24,0.14629629629629629,0.33061224489795915,0.20283699183770504,50.0,auto,30.0,manhattan,1.0,,,,,
113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392,113,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11040510004386306,0.07084366947312973,0.06927581132966737,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9971889513566364,0.05964912280701754,0.012048192771084338,1.0,0.023809523809523808,0.0,0.27867110346213186,2,8018,164,0,0.003780718336483932,1.0,0.007532956685499058,1.0,1.0,0.6327211338020704,1.0,24,0.003780718336483932,1.0,0.007532956685499058,20.0,auto,30.0,minkowski,2.0,,,,,
